method,time,ax_raw_m_s2,ux_m,vx_m_s,ax_m_s2,ay_raw_m_s2,uy_m,vy_m_s,ay_m_s2,az_raw_m_s2,uz_m,vz_m_s,az_m_s2
chrono,4.71,0.0030991981634858824,-0.019476286373072305,-0.004808599049115,0.0004510629468049569,0.0003937802804548235,0.06891518311310388,0.0146428872667687,8.831121190272223e-05,-0.0013626404726098825,4.8085450420412695e-06,5.984689901790311e-06,5.9843813324146614e-05
chrono,4.7105,0.0009136178424058823,-0.01947869044419237,-0.0048081422401938,0.0003497980001402797,0.0001654261226409412,0.06892250459809388,0.01464296997983,5.70578624252416e-05,0.004609594576805412,4.812689785636365e-06,8.289487190193046e-06,3.000412495337187e-05
chrono,4.711,0.0002583917338687059,-0.019481094450714775,-0.0048080130443269,0.00024054668239876175,-0.00028496274483188236,0.06892982601184308,0.0146428274984576,1.657573357627174e-05,0.002330288802370588,4.8174171014320545e-06,9.45463159137838e-06,-8.514309294665108e-05
chrono,4.7115,-0.0017905005432438826,-0.019483498904862007,-0.0048089082945985,0.0002386714893951003,-0.0005256459577709412,0.0689371472941808,0.0146425646754787,2.075015158305796e-05,-0.0006636344584348235,4.821978508613135e-06,9.122814362160914e-06,-9.55436066297986e-05
chrono,4.712,0.0003566162991390588,-0.01948590326985511,-0.0048087299864489,0.00016817104742929714,0.00021215091373199998,0.0689444686295562,0.0146426707509355,4.667285862971878e-06,0.0007263894626050588,4.826721513159867e-06,9.486009093463462e-06,-8.972817512816015e-05
chrono,4.7125,0.004455060505680236,-0.019488306521083354,-0.0048065024561961,0.00011589458207585091,0.0015970823257685882,0.06895179036420226,0.0146434692920984,-2.320503767839398e-05,0.0025698613426637647,4.832106983042265e-06,1.0770939764795373e-05,-0.00018487067007537107
chrono,4.713,-0.0007046645591217648,-0.01949070994847757,-0.0048068547884757,1.1817991477935416e-06,-0.00037023302547282353,0.0689591120062901,0.0146432841755857,-6.547534508298221e-05,0.0010551595106065882,4.837756242802314e-06,1.1298519520098684e-05,-0.00016700241869013432
chrono,4.7135,-0.004582920711656824,-0.019493114521601962,-0.0048091462488315,-5.011216625248193e-05,-0.0012636349525381176,0.06896643333246907,0.0146426523581094,-8.564940054399225e-05,0.0006804974373224706,4.843575626921694e-06,1.1638768238759943e-05,-0.00010750831496889186
chrono,4.714,-0.0011184221879848234,-0.019495519374331916,-0.0048097054599255,0.00012136399774001448,-0.00020266940787929414,0.0689737546079808,0.0146425510234055,-3.499103185460919e-05,-0.0018325162772915295,4.848936881971751e-06,1.0722510100114138e-05,-0.0001508874258954715
chrono,4.7145,0.0026844856578518823,-0.019497923555940377,-0.0048083632170966,9.461076293995018e-05,0.001298887158462706,0.06898107620821428,0.0146432004669847,-3.5542161536367195e-05,0.0014757998869610587,4.854667086993548e-06,1.1460410043594696e-05,-0.00023589617044079714
chrono,4.715,0.005479086141672823,-0.019500326367777543,-0.0048056236740257,5.6749914321588644e-05,0.001957220740881647,0.06898839829775297,0.0146441790773552,-4.491116656683695e-05,-0.00014924865972129413,4.860359979850415e-06,1.1385785713734005e-05,-0.0002431398058786422
chrono,4.7155000000000005,0.0022759063361264707,-0.019502728610637954,-0.0048044857208577,-1.9935013737536182e-05,0.0004227504571902353,0.06899572049297928,0.0146443904525838,-5.2584261630185585e-05,0.0002849040537407059,4.866124098720717e-06,1.1528237740604386e-05,-0.00037353803763834093
chrono,4.716,0.003295055854486588,-0.019505130029734308,-0.0048028381929304,0.00012993736518388994,0.0010983906361949412,0.06900304296280327,0.0146449396479019,-3.813718116518439e-06,-0.0017460040934228237,4.871451716567664e-06,1.0655235693892922e-05,-0.0003311498859952907
chrono,4.7165,0.001104673381403059,-0.019507531172662573,-0.0048022858562397,9.202179075818547e-05,0.000389929211166,0.0690103655301095,0.0146451346125074,-2.7525440165568648e-05,0.0012829567892002354,4.877100073611911e-06,1.1296714088493093e-05,-0.00036221573801473406
chrono,4.7170000000000005,0.0036014105031409414,-0.019509931415237936,-0.0048004851509881,-3.172808802321483e-05,0.0007640149946788236,0.0690176882884195,0.0146455166200048,-9.128661485922103e-05,-0.002889604360126824,4.882026029566126e-06,9.851911908429652e-06,-0.0003779735298504098
chrono,4.7175,-0.000634383812677647,-0.019512331816409545,-0.0048008023428945,-2.937568526336117e-05,-0.0010176938880154117,0.06902501079230597,0.0146450077730608,-8.50082483927648e-05,-0.0017683856050951764,4.886509889119067e-06,8.967719105882036e-06,-0.0003992445810304529
chrono,4.718,-0.00042542796994294115,-0.019514732323937967,-0.0048010150568795,-3.355663375258069e-05,-0.0006860116680074118,0.06903233312468957,0.0146446647672268,-9.170683589880497e-05,0.0013859625184801175,4.891340239301628e-06,9.6607003651221e-06,-0.00047056535504302964
chrono,4.7185,0.003761282992053177,-0.019517131891145567,-0.0047991344153834,-6.1235475925864235e-06,0.0010245520882472942,0.06903965571321127,0.0146451770432709,-8.169225545507803e-05,-0.00136262525329,4.895829933170866e-06,8.979387738477044e-06,-0.00046080198017415153
chrono,4.719,0.0006253325006209411,-0.019519531302020332,-0.0047988217491331,0.00023312165052172634,0.0002995678536623529,0.0690469783766248,0.0146453268271977,-1.681241436956009e-05,-0.0016252428172710588,4.899913316335787e-06,8.166766329841458e-06,-0.0004534600569714973
chrono,4.7195,0.0009829199045422355,-0.019521930467164772,-0.0047983302891808,0.00012106086120364886,0.00027655790849835297,0.0690543011091779,0.014645465106152,-5.115064731894891e-05,-0.000498935722710353,4.90387196557003e-06,7.917298468486248e-06,-0.00044854309089983305
chrono,4.72,-0.008028924477064001,-0.01952433163954037,-0.0048023447514194,4.521856243362878e-05,-0.0026871052883664704,0.0690616231699546,0.0146441215535078,-8.686022325772938e-05,-0.0032647900011357647,4.907014417303989e-06,6.284903467918353e-06,-0.00045555334436891867
chrono,4.7205,-0.002232257400017647,-0.019526733369980565,-0.0048034608801194,-9.386889170489634e-05,-0.0006375919741349412,0.0690689450713334,0.0146438027575207,-0.0001223923053981426,0.00018037369263905882,4.910201962461108e-06,6.375090314237887e-06,-0.0003943560456183074
chrono,4.721,-0.0036362076181685886,-0.01952913600947237,-0.0048052789839285,-8.581991617826792e-05,-0.0012074408222014117,0.0690762666708519,0.0146431990371096,-0.00010727872591012823,-0.004242631109452824,4.9123288498408635e-06,4.25377475951146e-06,-0.0005249159590666546
chrono,4.7215,0.001479532466897647,-0.019531538279081162,-0.004804539217695,-5.0551550511220585e-05,0.0005786800951883529,0.0690835884150405,0.0146434883771572,-9.307063762000773e-05,-6.119935756328357e-05,4.914440437381228e-06,4.223175080729819e-06,-0.000585662446060933
chrono,4.722,5.465600100265742e-05,-0.019533940535025995,-0.0048045118896945,-5.959029612365386e-05,-0.00027765763242988234,0.06909091008981469,0.014643349548341,-9.227184512023441e-05,0.0017509361133444706,4.91698975894993e-06,5.098643137402092e-06,-0.0005086319062410937
chrono,4.7225,-0.003734520111424824,-0.019536343724601002,-0.0048063791497502,-4.142972471787194e-05,-0.001614216938003059,0.06909823136103468,0.014642542439872,-9.359007954304072e-05,-0.002656429154238588,4.918874973230071e-06,3.770428560282779e-06,-0.0005498525351213633
chrono,4.723,-0.0013306718313085882,-0.01953874724684379,-0.0048070444856659,-0.00015243718232915707,-0.0006279665126394117,0.06910555247526298,0.0146422284566157,-0.00013254092243795165,0.00024843436117105884,4.9208222961005055e-06,3.894645740868366e-06,-0.0006336314502095815
chrono,4.7235000000000005,-0.0019122247778638824,-0.01954115124714273,-0.0048080005980548,-0.00019898527058402938,-0.0006581238424688236,0.06911287342496028,0.0146418993946944,-0.00012784093584624433,-0.00031240927301611767,4.922691516652686e-06,3.738441104360253e-06,-0.0006062692936960578
chrono,4.724,0.004610006250986588,-0.019543554094940352,-0.0048056955949293,1.7094842603396733e-05,0.001335316895936706,0.06912019470848688,0.0146425670531424,-6.804144735899613e-05,-0.0011854763517784705,4.924264368116922e-06,3.1457029284709696e-06,-0.0006221010135953858
chrono,4.7245,-0.0011443521228992942,-0.019545957228825794,-0.0048062677709908,0.00010479373761431209,-0.00010203757955092017,0.0691275159665041,0.0146425160343526,-4.594877657122281e-05,-0.0025011748803907058,4.92521192586106e-06,1.8951154882756137e-06,-0.0005950613723656325
chrono,4.7250000000000005,-0.00019726937816070587,-0.019548360412028787,-0.0048063664056799,-2.5292448262307706e-05,-1.3650127104907064e-05,0.06913483722110866,0.0146425092092891,-0.00010789960959643085,-0.001532826067786,4.925776277088251e-06,1.1287024543826112e-06,-0.0006424336451681864
chrono,4.7255,-0.0022805701756057647,-0.019550764165373935,-0.0048075066907677,-0.00018702692060159322,-0.0004683500572498824,0.06914215835862578,0.0146422750342605,-0.00016544919698335768,-0.0021041163733237648,4.925814599222112e-06,7.664426772069611e-08,-0.0006980136598629754
chrono,4.726,0.004008758394894471,-0.019553166916529974,-0.0048055023115702,-0.0001997300411516248,0.0012577465759701176,0.06914947981057959,0.0146429039075484,-0.0001587414669257336,0.00034510530640858824,4.925939197682574e-06,2.4919692092499934e-07,-0.0007176657992119511
chrono,4.7265,0.0022350393328884706,-0.019555569108925974,-0.0048043847919038,-0.0002724482597639863,0.0003418872267231765,0.0691568013480052,0.0146430748511618,-0.00018320968224574277,-0.00025396759009411763,4.9260003042455135e-06,1.2221312587792004e-07,-0.000606651813702482
chrono,4.727,-0.0067206626175012945,-0.019557972981487537,-0.0048077451232125,-0.0003719040832729189,-0.0025705891897072944,0.06916412224278348,0.014641789556567,-0.00021681352709741278,-0.00015410067179235293,4.926022885640504e-06,4.51627899817026e-08,-0.0006265380964959223
chrono,4.7275,-0.001683759783071647,-0.019560377274988938,-0.0048085870031041,-0.000468288895194589,-0.0004626087922601177,0.0691714430219095,0.0146415582521708,-0.000246306769037278,-0.0004034693701578823,4.925944599692955e-06,-1.5657189509724454e-07,-0.0005375649783116125
chrono,4.728,-0.0016287832367392944,-0.019562781975686394,-0.0048094013947224,-0.0004100729714789562,-0.000537431183778353,0.06917876366667777,0.0146412895365789,-0.00019962568052025353,-0.0012462431728629412,4.925554752952191e-06,-7.796934815287246e-07,-0.0005038092113244732
